data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,passive_processed_packets_per_sec,passive_alerts_per_sec,passive_daq_drops_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,passive,4,384,45,10685.3665,45.0,31.0619,50.1787,12753.8576,302.3333,13.5761,0.0425,0.7327,50.0
train,passive,4,256,85,15014.566,84.9461,32.8856,66.9066,14599.4397,297.1455,0.0,0.0114,0.2,50.0
train,passive,3,256,35,9577.5995,35.008,39.531,67.5367,11751.6287,302.3333,0.0,36.6645,0.8576,50.0
train,passive,1,384,60,12302.2372,60.0492,85.5912,48.2166,15299.9034,302.3333,1200.5239,0.0064,0.5333,50.0
train,passive,1,256,45,10657.5425,45.0635,85.633,65.8201,11272.6002,287.1521,1472.5539,0.0038,0.7333,50.0
train,passive,1,1024,80,14465.867,80.041,82.7004,28.5971,13373.4717,287.9164,665.0751,0.0102,0.2667,50.0
train,passive,2,256,40,10204.9909,39.9585,59.5019,65.7013,11280.3368,302.3333,0.0,6.7032,0.798,50.0
train,passive,2,768,65,12824.7662,64.9689,59.1689,29.968,13828.6777,302.3333,45.1919,0.3401,0.4653,50.0
train,passive,2,1024,95,16074.9446,94.9254,62.1632,30.6338,15407.4032,294.7377,147.8721,0.0133,0.0667,50.0
train,passive,3,640,70,13367.7177,69.987,45.8937,33.2553,17172.7787,302.3333,17.1603,0.4088,0.3992,50.0
train,passive,3,768,45,10645.2255,44.98,41.8528,31.1944,12690.9353,297.7995,0.0,0.7412,0.7315,50.0
train,passive,1,512,70,13390.8828,69.981,82.1919,31.7458,16091.1869,288.3841,413.624,0.0081,0.4,50.0
train,passive,3,1024,30,9015.6658,30.0175,42.1325,29.3039,12339.1738,302.3333,0.0,0.9488,0.9303,50.0
train,passive,3,384,50,11195.8874,50.0017,42.1979,50.1068,12559.4118,302.3333,0.0,14.4376,0.663,50.0
train,passive,3,384,85,15013.1677,85.0521,48.9478,50.2242,18216.2266,302.3333,0.0,4.3412,0.2,50.0
train,passive,1,256,50,11200.2477,50.0776,87.0475,65.6085,13166.9027,302.3333,1628.4834,0.0047,0.6667,50.0
train,passive,1,640,45,10684.4322,45.0,80.3006,30.8505,11560.9754,279.4412,534.6957,0.0036,0.7333,50.0
train,passive,3,640,99999,18969.3828,126.972,50.1418,32.5291,18876.1032,292.0699,24.0665,0.0016,0.0,50.0
train,passive,4,640,35,9554.7291,34.9922,28.8248,32.4075,12009.8423,302.3333,2.8029,0.0903,0.8654,50.0
train,passive,1,256,40,10112.4535,40.0536,85.7053,66.184,10320.2181,291.7659,1335.2428,0.0028,0.8,50.0
train,passive,2,256,100,16623.3831,99.9596,68.0263,64.8863,14587.5069,274.0443,0.0,0.0138,0.0,50.0
train,passive,3,640,50,11192.2597,50.0122,43.1099,32.7931,12732.1985,291.4281,0.0,0.6718,0.6653,50.0
train,passive,2,256,60,12341.2573,59.9482,63.0437,65.2806,13539.2299,302.3333,13.8158,4.4734,0.532,50.0
train,passive,3,640,45,10647.7254,44.9979,41.346,32.2474,11899.3202,285.7214,0.0,0.7376,0.7318,50.0
train,passive,3,1024,50,11193.2746,49.9681,43.9271,29.466,14984.9089,297.3331,0.0,0.6818,0.6645,50.0
train,passive,2,256,55,11810.2622,54.9593,61.7941,65.4466,12601.9623,302.3333,0.0,5.0308,0.5985,50.0
train,passive,2,384,35,9620.9766,35.0065,57.9023,48.3833,10385.0049,297.9463,0.0,4.2488,0.863,50.0
train,passive,4,768,100,16633.4796,99.9913,33.6982,32.0395,18758.4669,296.4397,21.2649,0.0141,0.0,50.0
train,passive,2,384,95,16099.6496,94.9468,64.6488,47.3768,16377.6964,302.3333,0.1899,0.3397,0.0664,50.0
train,passive,1,768,30,9050.9596,29.9672,77.3586,29.3472,10934.5676,299.938,547.404,0.0009,0.9333,50.0
test,passive,1,256,99999,18944.8667,126.7879,95.0,63.3232,16758.8889,301.4222,2229.9111,0.0014,0.0,50.0
train,passive,1,640,85,15006.622,84.9947,83.9507,31.3792,19120.7848,302.3333,425.762,0.0109,0.2,50.0
train,passive,1,1024,55,11744.4491,54.9732,78.0281,27.9324,13128.5825,302.3333,575.1785,0.0055,0.6,50.0
train,passive,2,1024,30,8995.2682,29.9889,54.4664,29.2297,9081.4693,293.3925,6.2382,0.0009,0.9333,50.0
train,passive,4,896,95,16094.7702,95.0027,33.6284,32.0855,16573.698,292.3622,0.0,0.0195,0.0666,50.0
train,passive,1,640,50,11223.926,49.9772,80.9288,30.2983,14517.4866,302.3333,527.9035,0.0045,0.6667,50.0
train,passive,1,1024,30,9025.0691,29.9329,73.1417,27.9596,11073.6745,301.9375,471.1354,0.0009,0.9333,50.0
train,passive,1,640,35,9598.3985,34.951,79.0207,29.7111,13636.9983,302.3333,559.0175,0.0018,0.8667,50.0
train,passive,2,1024,95,16075.2593,94.9217,61.4708,30.5824,14748.8774,284.9139,142.1123,0.0134,0.0667,50.0
train,passive,2,384,80,14483.235,79.9831,63.271,47.9542,13883.3228,288.7091,0.0,1.317,0.2655,50.0
train,passive,2,384,85,15014.7672,84.9411,63.6467,47.4554,15701.2922,302.3333,13.4887,0.9913,0.1992,50.0
train,passive,1,384,85,15012.7574,85.1068,86.9156,48.6706,14823.7638,285.995,1511.6822,0.0111,0.2,50.0
train,passive,2,384,70,13400.1633,69.9686,61.8921,47.704,14612.6794,302.3333,0.0,1.9685,0.3983,50.0
train,passive,2,896,99999,18952.0338,126.7744,59.144,29.1951,14520.5552,237.3625,21.0617,0.0016,0.0,50.0
train,passive,4,256,70,13409.8647,69.9743,32.2479,67.1577,12480.8525,289.0443,0.0,0.0085,0.4,50.0
train,passive,2,512,80,14479.2541,79.9995,61.3128,30.9474,15625.8638,302.3333,0.0,0.3904,0.2651,50.0
train,passive,2,1024,65,12808.7191,64.9402,57.426,29.5792,12647.6917,286.1204,68.9803,0.0077,0.4667,50.0
train,passive,3,640,90,15550.4163,89.9894,48.0171,34.1269,20695.8752,302.3333,0.0,0.1457,0.1331,50.0
train,passive,4,640,65,12822.5796,64.9963,30.6091,32.3461,16253.0863,302.3333,0.0,0.0551,0.466,50.0
train,passive,4,768,60,12279.3185,59.9996,30.8758,32.1422,14610.1681,302.3333,0.0,0.059,0.5327,50.0
train,passive,3,384,75,13924.0513,75.0544,47.0876,50.5551,15036.5599,291.1708,0.0,7.2259,0.3323,50.0
train,passive,3,1024,25,8475.3003,25.0252,41.9593,28.5976,11643.8862,302.3333,7.6274,1.0155,0.9967,50.0
train,passive,1,1024,75,13920.3294,75.0253,82.053,28.6023,14597.7683,302.3333,640.646,0.0093,0.3333,50.0
train,passive,3,256,90,15565.7249,90.1143,51.9738,65.8495,14693.8522,290.4624,0.0,5.6526,0.1347,50.0
train,passive,3,640,90,15544.4929,89.9752,48.5554,34.0377,20712.2641,302.3333,27.0142,0.1457,0.1331,50.0
train,passive,2,1024,60,12260.3178,59.9359,57.7945,29.3873,14412.2897,302.3333,62.8338,0.0067,0.5333,50.0
train,passive,4,512,60,12272.5176,59.9785,29.2509,32.5847,16799.5163,302.3333,0.0,0.063,0.5324,50.0
train,passive,4,640,25,8460.7464,24.9808,27.9389,32.5766,10384.1356,301.488,0.0,0.1021,0.9985,50.0
train,passive,1,512,60,12307.9024,59.9712,82.3724,31.3759,16108.6827,302.3333,470.2573,0.0063,0.5333,50.0
train,passive,2,768,80,14461.0978,79.9598,60.8523,30.1719,16680.2492,302.3333,46.7226,0.2004,0.2659,50.0
train,passive,3,384,99999,18970.3166,126.9718,50.8736,49.035,21400.9185,295.1529,0.0,0.0015,0.0,50.0
train,passive,2,640,60,12289.4433,60.0001,59.5847,30.3333,13601.3544,302.3333,31.1958,0.5767,0.531,50.0
train,passive,4,256,25,8585.0976,25.0319,31.1499,67.8962,8731.1045,302.3333,0.0,0.0,1.0,50.0
train,passive,3,768,90,15548.2547,89.9461,47.8742,32.7829,21166.5092,302.3333,0.0,0.1464,0.133,50.0
train,passive,2,896,80,14453.8603,79.9476,59.9442,30.0321,13708.1114,292.6279,85.2778,0.1055,0.2663,50.0
train,passive,1,1024,50,11197.0893,49.9716,77.4642,28.3214,11888.6795,295.5528,568.1568,0.0046,0.6667,50.0
train,passive,1,896,99999,19008.1617,127.1378,94.0896,29.2056,13730.662,204.8374,3765.0195,0.0015,0.0,50.0
train,passive,4,256,70,13410.1857,69.9956,33.0292,67.6556,11937.0616,281.3088,0.0,0.0085,0.4,50.0
train,passive,4,256,70,13409.8563,69.9942,33.1055,67.6652,12311.1872,287.3975,0.0,0.0085,0.4,50.0
train,passive,2,640,40,10104.0937,39.9988,56.775,30.0506,12192.8,302.3333,10.1861,0.858,0.7965,50.0
train,passive,4,384,70,13387.5621,70.0004,31.7562,50.3448,15143.0085,297.3212,0.0,0.0296,0.3997,50.0
train,passive,1,896,100,16637.0633,100.0338,86.027,29.1264,17463.2907,302.3333,636.7483,0.0138,0.0,50.0
train,passive,4,512,30,9008.3851,30.0039,28.2521,33.4399,11545.4853,286.6866,0.0,0.0997,0.9317,50.0
train,passive,2,1024,30,8992.2192,29.9685,54.1206,28.9052,9357.4782,302.3333,10.5067,0.001,0.9333,50.0
train,passive,4,384,65,12844.6705,64.9821,31.6807,49.8979,16057.1467,302.3333,5.0758,0.0322,0.4663,50.0
train,passive,3,1024,25,8472.3492,25.0149,41.5237,28.5836,13139.7907,302.3333,0.0,1.0155,0.9967,50.0
train,passive,3,256,85,15021.6017,85.0854,49.4208,65.5642,13597.5032,282.9709,0.0,8.4719,0.2004,50.0
train,passive,2,640,65,12832.585,64.9778,59.2609,30.1052,15162.3959,302.3333,14.442,0.5064,0.4646,50.0
train,passive,4,1024,40,10103.5328,40.0059,30.034,31.1781,9760.1629,295.2714,0.0,0.0755,0.7994,50.0
train,passive,3,512,50,11191.0818,50.01,42.9337,33.4589,14238.9735,302.3333,0.0,0.6685,0.6655,50.0
train,passive,4,512,65,12820.8773,65.0068,30.0251,33.0434,16687.6094,297.7577,0.0,0.0569,0.4659,50.0
train,passive,1,640,70,13386.2548,69.9788,80.9904,30.7734,14876.5328,282.0914,461.5101,0.0082,0.4,50.0
train,passive,1,384,45,10674.1466,45.0275,83.6555,48.6504,11802.2327,293.4644,1008.7825,0.0037,0.7333,50.0
train,passive,3,896,99999,18976.3271,126.9361,50.9341,30.68,23390.5912,302.3333,9.6609,0.0015,0.0,50.0
train,passive,3,640,85,15000.2419,84.9626,46.4159,33.5494,19685.7335,302.3333,0.0,0.2115,0.1996,50.0
train,passive,1,1024,45,10649.5578,44.9409,76.2509,27.9839,12570.022,302.3333,549.5375,0.0037,0.7333,50.0
train,passive,3,768,95,16090.1149,94.9327,48.4237,32.861,21031.7431,299.7611,15.2595,0.0803,0.0665,50.0
train,passive,3,896,95,16091.5753,94.9053,48.5441,31.836,21565.5683,302.3333,0.0,0.0807,0.0665,50.0
train,passive,2,256,55,11810.3125,54.952,61.8719,65.2085,14102.529,302.3333,0.0,5.0308,0.5985,50.0
train,passive,2,512,50,11203.5153,50.0185,59.6707,30.5733,14091.2805,302.3333,28.8604,0.9548,0.6627,50.0
train,passive,3,512,90,15550.7569,90.0077,46.5268,34.9458,19453.7415,289.8544,0.0,0.1451,0.1331,50.0
train,passive,4,512,100,16633.4667,99.9982,31.5167,32.1997,22213.7111,301.0222,0.0,0.0141,0.0,50.0
train,passive,1,1024,85,15008.9915,85.0348,83.4503,28.1885,14158.47,291.4216,692.5321,0.0111,0.2,50.0
train,passive,1,640,80,14463.1162,79.9904,83.8629,31.3337,17512.3181,302.3333,462.2719,0.01,0.2667,50.0
train,passive,3,768,90,15549.0586,89.9426,47.9206,32.562,21381.4015,302.3333,0.0,0.1464,0.133,50.0
train,passive,4,1024,30,9008.1269,29.9924,30.0775,30.9338,9327.2671,302.3333,28.5033,0.0857,0.9326,50.0
train,passive,3,896,90,15550.2921,89.9151,48.309,31.3773,20652.8855,302.3333,6.3811,0.1471,0.1329,50.0
train,passive,2,512,95,16113.4107,94.9695,62.743,30.5128,16790.5106,302.3333,12.4077,0.1082,0.0663,50.0
test,passive,4,1024,25,8604.9111,24.9939,30.0333,30.4845,8614.9556,301.7111,0.0,0.2948,0.9992,50.0
train,passive,1,512,100,16624.2858,99.9991,85.0413,33.3536,20361.3891,286.6857,275.1692,0.0135,0.0,50.0
train,passive,4,896,70,13369.6962,69.9736,30.1357,31.2432,13172.374,284.7508,0.0,0.0464,0.3996,50.0
train,passive,4,384,35,9602.2227,34.9957,30.6372,50.206,13232.2194,302.3333,6.9662,0.0477,0.8659,50.0
train,passive,3,384,70,13379.2221,70.0339,46.3965,50.0644,17350.7156,302.3333,0.0,8.6682,0.3984,50.0
train,passive,3,256,99999,18974.701,126.9685,53.2863,64.8879,25006.1882,299.8729,1.3211,0.0014,0.0,50.0
train,passive,3,384,100,16650.031,100.0747,52.084,50.2351,19790.2429,302.3333,4.795,0.0141,0.0016,50.0
train,passive,1,768,65,12841.4198,65.0032,81.1826,30.2639,13625.077,283.1235,524.1848,0.0073,0.4667,50.0
train,passive,2,256,30,9133.8866,29.9641,57.9484,66.2053,9560.7135,302.3333,0.0,7.8181,0.931,50.0
train,passive,4,768,85,15002.5612,84.9878,32.2674,31.7976,18849.6419,302.3333,0.0,0.031,0.1997,50.0
train,passive,4,896,80,14461.7779,79.9881,32.8297,31.3177,15969.858,302.3333,6.6013,0.0356,0.2664,50.0
train,passive,2,1024,99999,18951.0196,126.7086,54.8733,28.1336,11353.255,198.4889,7.1117,0.0016,0.0,50.0
train,passive,3,256,75,13932.7829,75.0871,48.5279,66.3359,13486.2582,290.3502,0.0,14.1104,0.3319,50.0
train,passive,1,640,50,11225.1904,49.9837,81.0601,30.3672,13871.2016,302.3333,531.5359,0.0045,0.6667,50.0
train,passive,4,1024,60,12282.2745,59.9783,31.5913,30.654,15095.5578,302.3333,0.0,0.0551,0.5329,50.0
train,passive,3,896,35,9557.0056,34.9837,41.8086,29.6988,14102.1132,302.3333,0.0,0.8777,0.8642,50.0
train,passive,3,256,99999,18972.3611,126.9676,53.6629,65.0103,25374.3556,302.3333,5.8719,0.0014,0.0,50.0
train,passive,1,768,45,10666.6068,44.9613,79.9661,29.7131,13273.43,302.3333,573.1032,0.0037,0.7333,50.0
train,passive,4,640,45,10642.796,44.9841,29.3602,32.1895,15331.0442,302.3333,0.0,0.0786,0.7323,50.0
train,passive,2,512,100,16661.5825,99.9626,62.6734,30.2994,18056.9924,302.3333,0.0,0.0141,0.0,50.0
train,passive,4,640,70,13366.6741,69.984,30.7105,31.9571,17139.5327,302.3333,3.9287,0.0493,0.3994,50.0
train,passive,3,1024,60,12282.5581,59.9423,45.1868,29.5026,16567.6469,302.3333,4.3152,0.5483,0.5316,50.0
train,passive,2,256,80,14481.4673,79.9353,64.5825,64.7349,14134.9103,298.6489,0.0,2.2436,0.266,50.0
train,passive,2,640,90,15560.9014,89.9755,61.7531,30.7281,14950.8932,289.2153,32.1709,0.1548,0.1327,50.0
train,passive,3,256,85,15016.511,85.0886,51.3972,65.8225,15018.7204,302.3333,22.9777,8.4719,0.2004,50.0
train,passive,1,512,80,14466.7488,79.9805,83.1983,32.2501,18074.9326,294.0074,368.9227,0.0099,0.2667,50.0
train,passive,4,512,75,13905.7747,74.982,30.3514,32.4521,18820.6277,302.3333,8.9474,0.0447,0.3328,50.0
train,passive,4,1024,65,12827.4661,64.9852,31.3747,31.0025,12299.735,292.8456,0.0,0.05,0.4663,50.0
train,passive,2,384,35,9625.9628,35.0099,57.6605,48.1107,9993.9943,293.3529,0.0,4.2488,0.863,50.0
train,passive,3,896,70,13369.6313,69.9413,46.3841,30.8557,17857.8814,302.3333,16.1598,0.4128,0.3988,50.0
train,passive,3,512,45,10648.1177,45.007,40.192,33.2852,9891.6054,270.6036,0.0,0.7339,0.7321,50.0
train,passive,3,1024,45,10649.107,44.9797,43.6145,29.3884,14354.1025,302.3333,0.0,0.7485,0.7309,50.0
train,passive,3,384,40,10112.6513,40.0334,41.0697,50.7379,10014.4017,283.6004,0.0,17.3222,0.7953,50.0
train,passive,1,1024,65,12831.8262,64.9853,78.8312,27.9324,12303.8529,285.9345,613.0812,0.0074,0.4667,50.0
train,passive,1,640,75,13925.9478,74.9868,83.0069,30.9481,18370.5604,302.3333,450.9753,0.0091,0.3333,50.0
train,passive,2,768,60,12280.8355,59.9794,58.8294,29.9724,14662.1491,302.3333,29.6077,0.3867,0.5318,50.0
train,passive,2,512,75,13936.7695,75.0036,61.0861,30.5382,15117.1889,302.3333,3.0824,0.4844,0.3314,50.0
train,passive,4,384,80,14468.8108,79.9762,32.2936,49.5141,17298.1465,302.3333,5.9304,0.0245,0.2664,50.0
train,passive,2,640,99999,18966.7857,126.8856,62.4305,30.0896,16224.9917,262.5236,0.0,0.0015,0.0,50.0
train,passive,3,640,75,13918.2427,74.9864,44.8879,33.2087,16519.7914,284.9921,0.0,0.343,0.3326,50.0
train,passive,1,1024,25,8473.3055,24.9232,73.3761,28.1339,11259.9985,302.3333,486.0239,0.0,1.0,50.0
train,passive,3,768,95,16093.4587,94.9387,48.6133,32.82,23560.8691,302.3333,0.0,0.0803,0.0665,50.0
train,passive,1,768,100,16632.4966,100.0103,85.6152,30.2102,20731.778,302.3333,503.1131,0.0137,0.0,50.0
train,passive,2,640,99999,18960.2663,126.8747,64.212,30.0201,18438.8102,287.6304,28.5056,0.0014,0.0,50.0
train,passive,2,384,55,11784.6125,54.9948,60.8659,47.8778,12905.9181,302.3333,6.7756,2.9458,0.5975,50.0
train,passive,2,768,75,13913.7239,74.9777,60.7016,30.6426,13420.8149,290.8113,66.893,0.247,0.3324,50.0
train,passive,3,640,40,10098.0099,39.9865,40.9839,32.0341,11633.2617,302.3333,0.0,0.8033,0.7983,50.0
train,passive,2,768,55,11739.3184,54.9924,58.1126,29.8972,12169.1938,299.3446,33.9916,0.4332,0.5982,50.0
train,passive,4,1024,40,10106.1354,40.0071,30.2759,30.9059,9624.5361,295.5085,3.4183,0.0754,0.7994,50.0
train,passive,2,640,99999,18968.4344,126.8803,61.3797,29.8854,15015.1298,245.2456,0.0,0.0015,0.0,50.0
test,passive,1,512,25,8584.8444,25.0255,66.4444,32.1867,8603.5556,200.6889,0.0,0.0661,0.9992,50.0
train,passive,4,768,40,10100.689,40.0018,29.693,32.1677,12118.6146,302.3333,0.0,0.0815,0.799,50.0
train,passive,2,384,60,12325.3709,60.0001,61.3917,48.0203,12570.8705,298.6303,4.2997,2.62,0.5311,50.0
train,passive,1,640,45,10682.5971,44.9893,80.4059,30.6554,12132.1609,287.3698,542.9355,0.0036,0.7333,50.0
train,passive,4,1024,45,10649.2695,45.0026,30.3613,31.0177,10927.5461,289.3657,0.0,0.0704,0.7327,50.0
train,passive,3,384,40,10110.9789,40.0336,41.5024,51.0401,11049.666,302.3333,0.0,17.3223,0.7953,50.0
train,passive,3,1024,40,10102.1779,39.9831,43.3937,29.1703,13635.9307,302.3333,15.4695,0.8153,0.7974,50.0
train,passive,4,1024,55,11739.0259,54.9906,31.3983,30.8013,12342.7574,302.3333,2.9504,0.0601,0.5995,50.0
train,passive,1,640,60,12304.2334,59.9787,81.2994,30.5895,15477.091,299.5238,494.1868,0.0064,0.5333,50.0
train,passive,2,384,95,16102.0227,94.9646,64.8571,47.684,15517.4384,291.8588,0.0,0.3397,0.0664,50.0
train,passive,4,640,55,11729.8044,54.9927,30.3117,32.5675,14920.0708,302.3333,9.2685,0.0669,0.5991,50.0
train,passive,2,1024,75,13897.7979,74.9473,59.9784,30.1485,13367.9748,296.89,107.8259,0.0095,0.3333,50.0
train,passive,3,640,75,13912.1255,74.9929,46.5616,33.6761,17233.9087,296.3145,19.5494,0.343,0.3326,50.0
train,passive,4,768,70,13371.6387,69.9916,31.1746,31.6105,15393.7266,302.3333,3.2245,0.0478,0.3995,50.0
train,passive,4,768,70,13366.9103,69.9875,31.5327,31.8354,15775.3656,302.3333,11.0817,0.0478,0.3995,50.0
train,passive,1,768,50,11216.0176,49.9682,79.6657,29.3532,15359.5652,302.3333,528.3446,0.0046,0.6667,50.0
train,passive,3,896,55,11736.6769,54.9634,43.501,30.5223,14608.4456,293.757,0.0,0.612,0.5983,50.0
train,passive,1,256,35,9565.1031,35.0441,85.9748,66.7937,10983.4027,302.3333,1183.2808,0.0019,0.8667,50.0
validation,passive,4,256,100,16661.8667,100.1757,36.1722,67.2659,16650.6667,301.6889,0.0,0.0139,0.0,50.0
test,passive,1,1024,99999,18983.9778,126.9522,94.4222,27.5439,15764.9111,301.8444,3180.6,0.0015,0.0,50.0
train,passive,3,512,100,16640.8,100.0187,48.837,35.4981,22207.7333,300.2222,0.0,0.0142,0.0,50.0
train,passive,4,256,65,12873.9287,65.0019,33.0432,67.8146,12143.9878,294.1924,0.0,0.0076,0.4667,50.0
train,passive,1,256,60,12289.877,60.1092,87.2212,65.266,11423.7384,297.8088,1932.4736,0.0067,0.5333,50.0
train,passive,2,896,55,11727.3464,54.9692,57.468,29.7111,12841.7003,298.0387,38.9826,0.2195,0.5991,50.0
train,passive,1,512,80,14462.0931,79.9763,84.373,32.3444,18885.1148,302.3333,394.6134,0.0099,0.2667,50.0
train,passive,3,256,40,10121.4818,40.0289,40.8519,67.8591,10965.1191,302.3333,0.0,33.8452,0.7919,50.0
train,passive,4,896,75,13913.9429,74.9804,32.1717,31.3305,16459.003,302.3333,0.0,0.041,0.333,50.0
train,passive,1,384,70,13380.8587,70.0683,86.8459,48.6989,14981.7973,302.3333,1348.9607,0.0083,0.4,50.0
train,passive,1,640,60,12298.833,59.9736,82.2263,30.7411,15153.5106,302.3333,527.5525,0.0064,0.5333,50.0
train,passive,4,896,60,12281.2807,60.0023,30.9757,31.7414,12313.1602,286.2024,0.0,0.057,0.5328,50.0
train,passive,1,256,85,15019.2128,85.2026,89.2461,64.1976,11395.2346,284.1192,2684.0286,0.0114,0.2,50.0
train,passive,4,512,35,9551.7741,35.0028,28.7117,33.534,12719.8247,302.3333,0.0,0.0936,0.8652,50.0
train,passive,4,768,35,9554.271,34.9884,28.9453,31.8706,11349.8385,302.3333,1.0313,0.0871,0.8656,50.0
train,passive,4,256,95,16088.2946,94.9446,34.2264,66.8397,16271.7429,302.3333,2.6417,0.0132,0.0667,50.0
train,passive,3,896,100,16633.8966,99.8814,48.6314,31.6597,22343.5415,302.3333,0.0,0.0143,0.0,50.0
train,passive,1,768,95,16089.757,95.0042,84.8437,30.1815,19528.4073,302.3333,508.3249,0.0128,0.0667,50.0
train,passive,2,512,55,11750.9056,55.0202,59.6486,30.689,13441.9811,302.3333,19.2712,0.8608,0.5965,50.0
train,passive,2,640,80,14469.0788,79.9715,61.1949,30.3204,16303.9955,302.3333,30.845,0.2954,0.2655,50.0
train,passive,2,256,95,16084.1477,94.9431,68.0023,64.8641,16396.2832,302.3333,5.5604,0.5712,0.0665,50.0
train,passive,4,384,80,14470.0608,79.9849,32.5333,49.6739,17251.9222,302.3333,4.9206,0.0245,0.2664,50.0
train,passive,1,256,25,8471.3032,24.9943,84.3104,67.0204,9922.084,295.6775,883.0759,0.0,1.0,50.0
train,passive,2,640,45,10656.6287,45.021,58.095,30.2101,12400.2455,302.3333,15.982,0.7876,0.7301,50.0
train,passive,3,1024,30,9019.0461,30.0384,41.931,29.5211,9853.7254,273.092,0.0,0.9487,0.9303,50.0
test,passive,2,1024,25,8461.2444,25.0053,56.0889,29.5321,8432.3778,301.6889,0.0,0.0705,0.9992,50.0
train,passive,4,1024,85,15005.4729,84.9852,33.3877,31.4393,14987.2612,302.3333,0.0,0.0295,0.1998,50.0
train,passive,3,1024,85,15004.044,84.8855,47.81,30.0093,20277.005,302.3333,6.3425,0.2145,0.1993,50.0
train,passive,2,768,50,11189.914,49.9887,57.233,29.9955,11841.4059,297.7882,23.5872,0.4798,0.6647,50.0
train,passive,3,896,75,13913.4908,74.9357,46.1087,31.2204,17867.6334,296.3616,0.0,0.3464,0.3324,50.0
train,passive,2,256,65,12878.0738,64.9456,62.5383,65.1413,12530.1331,298.3945,0.0,3.9159,0.4655,50.0
train,passive,4,1024,50,11191.4051,50.002,31.2181,31.3952,11524.1069,302.3333,0.0,0.0653,0.6661,50.0
train,passive,2,768,65,12827.0185,64.9856,58.7056,30.3419,12262.1904,284.1361,37.1699,0.3401,0.4653,50.0
train,passive,2,896,85,14994.9267,84.9475,61.2469,30.5545,15466.1616,302.3333,89.3891,0.0827,0.1997,50.0
train,passive,2,1024,90,15525.9699,89.9252,62.2827,30.7241,15748.1166,302.3333,150.7261,0.0124,0.1333,50.0
train,passive,4,512,70,13363.2118,69.9884,29.9359,32.6111,18041.1216,302.3333,0.0,0.0508,0.3993,50.0
train,passive,3,512,50,11190.008,50.0122,43.2648,33.567,13309.3315,302.3333,13.2328,0.6684,0.6655,50.0
train,passive,2,768,60,12282.4997,59.9926,58.087,30.4286,12115.5542,291.998,23.0298,0.3867,0.5318,50.0
train,passive,1,1024,95,16099.1658,95.0589,85.5372,28.182,14527.2917,289.7438,735.2562,0.0129,0.0667,50.0
train,passive,3,896,55,11735.9628,54.9699,43.9758,30.7078,14696.4142,295.7137,0.0,0.612,0.5983,50.0
train,passive,2,896,99999,18954.0313,126.7739,58.6632,29.0515,14351.3485,231.3039,11.0694,0.0016,0.0,50.0
train,passive,1,1024,95,16096.8988,95.043,85.3578,27.9324,16404.164,300.0,727.4476,0.013,0.0667,50.0
train,passive,3,640,60,12278.9299,60.0033,44.5979,33.195,14486.0927,293.1605,12.0274,0.5403,0.5322,50.0
